Folder_Path,Label
train_word_level/D/931.jpg,D
train_word_level/2/747.jpg,2
train_word_level/1/633.jpg,1
train_word_level/8/340.jpg,8
train_word_level/K/1191.jpg,K
train_word_level/W/48.jpg,W
train_word_level/A/999.jpg,A
train_word_level/W/77.jpg,W
train_word_level/I/229.jpg,I
train_word_level/M/790.jpg,M
train_word_level/4/859.jpg,4
train_word_level/P/1035.jpg,P
train_word_level/M/917.jpg,M
train_word_level/F/58.jpg,F
train_word_level/5/300.jpg,5
train_word_level/J/507.jpg,J
train_word_level/N/641.jpg,N
train_word_level/N/485.jpg,N
train_word_level/A/208.jpg,A
train_word_level/L/706.jpg,L
train_word_level/E/859.jpg,E
train_word_level/ANYTHING/ANYTHING (3).jpg,ANYTHING
train_word_level/C/200.jpg,C
train_word_level/L/99.jpg,L
train_word_level/5/190.jpg,5
train_word_level/I/876.jpg,I
train_word_level/3/924.jpg,3
train_word_level/L/552.jpg,L
train_word_level/4/361.jpg,4
train_word_level/K/577.jpg,K
train_word_level/J/712.jpg,J
train_word_level/E/1130.jpg,E
train_word_level/L/838.jpg,L
train_word_level/5/102.jpg,5
train_word_level/K/564.jpg,K
train_word_level/CONGRATULATIONS/CONGRATULATIONS (2).jpg,CONGRATULATIONS
train_word_level/V/100.jpg,V
train_word_level/6/441.jpg,6
train_word_level/9/741.jpg,9
train_word_level/R/504.jpg,R
train_word_level/W/386.jpg,W
train_word_level/5/225.jpg,5
train_word_level/C/1004.jpg,C
train_word_level/3/776.jpg,3
train_word_level/F/288.jpg,F
train_word_level/S/98.jpg,S
train_word_level/D/60.jpg,D
train_word_level/O/367.jpg,O
train_word_level/R/183.jpg,R
train_word_level/K/56.jpg,K
train_word_level/N/196.jpg,N
train_word_level/A/291.jpg,A
train_word_level/Y/1057.jpg,Y
train_word_level/I/625.jpg,I
train_word_level/O/231.jpg,O
train_word_level/P/758.jpg,P
train_word_level/6/277.jpg,6
train_word_level/8/353.jpg,8
train_word_level/M/541.jpg,M
train_word_level/A/177.jpg,A
train_word_level/Y/458.jpg,Y
train_word_level/N/1017.jpg,N
train_word_level/4/181.jpg,4
train_word_level/Y/996.jpg,Y
train_word_level/9/1136.jpg,9
train_word_level/M/722.jpg,M
train_word_level/W/911.jpg,W
train_word_level/I/825.jpg,I
train_word_level/Q/498.jpg,Q
train_word_level/U/613.jpg,U
train_word_level/O/373.jpg,O
train_word_level/Y/979.jpg,Y
train_word_level/D/913.jpg,D
train_word_level/O/585.jpg,O
train_word_level/3/508.jpg,3
train_word_level/H/285.jpg,H
train_word_level/1/538.jpg,1
train_word_level/O/1123.jpg,O
train_word_level/X/339.jpg,X
train_word_level/V/1187.jpg,V
train_word_level/G/528.jpg,G
train_word_level/F/1075.jpg,F
train_word_level/K/7.jpg,K
train_word_level/E/247.jpg,E
train_word_level/8/1024.jpg,8
train_word_level/9/377.jpg,9
train_word_level/H/788.jpg,H
train_word_level/L/1148.jpg,L
train_word_level/Z/991.jpg,Z
train_word_level/2/856.jpg,2
train_word_level/V/214.jpg,V
train_word_level/O/264.jpg,O
train_word_level/3/851.jpg,3
train_word_level/Y/387.jpg,Y
train_word_level/X/542.jpg,X
train_word_level/V/160.jpg,V
train_word_level/K/536.jpg,K
train_word_level/H/653.jpg,H
train_word_level/5/569.jpg,5
train_word_level/M/507.jpg,M
train_word_level/Y/589.jpg,Y
train_word_level/T/151.jpg,T
train_word_level/9/993.jpg,9
train_word_level/T/280.jpg,T
train_word_level/G/944.jpg,G
train_word_level/G/869.jpg,G
train_word_level/6/430.jpg,6
train_word_level/V/145.jpg,V
train_word_level/K/682.jpg,K
train_word_level/H/940.jpg,H
train_word_level/W/40.jpg,W
train_word_level/S/46.jpg,S
train_word_level/Y/394.jpg,Y
train_word_level/P/609.jpg,P
train_word_level/D/341.jpg,D
train_word_level/3/303.jpg,3
train_word_level/7/45.jpg,7
train_word_level/K/129.jpg,K
train_word_level/E/504.jpg,E
train_word_level/K/103.jpg,K
train_word_level/O/152 copy.jpg,O
train_word_level/M/344.jpg,M
train_word_level/F/594.jpg,F
train_word_level/2/594.jpg,2
train_word_level/F/1198.jpg,F
train_word_level/V/1166.jpg,V
train_word_level/W/113.jpg,W
train_word_level/X/512.jpg,X
train_word_level/B/105.jpg,B
train_word_level/3/1177.jpg,3
train_word_level/X/1148.jpg,X
train_word_level/Y/529.jpg,Y
train_word_level/C/69.jpg,C
train_word_level/Z/787.jpg,Z
train_word_level/2/607.jpg,2
train_word_level/Q/20.jpg,Q
train_word_level/K/396.jpg,K
train_word_level/9/261.jpg,9
train_word_level/K/92.jpg,K
train_word_level/G/1089.jpg,G
train_word_level/A/40.jpg,A
train_word_level/M/905.jpg,M
train_word_level/F/416.jpg,F
train_word_level/1/117.jpg,1
train_word_level/2/333.jpg,2
train_word_level/B/488.jpg,B
train_word_level/9/767.jpg,9
train_word_level/K/332.jpg,K
train_word_level/V/193.jpg,V
train_word_level/1/879.jpg,1
train_word_level/F/106.jpg,F
train_word_level/E/490.jpg,E
train_word_level/X/460.jpg,X
train_word_level/O/1001.jpg,O
train_word_level/2/1122.jpg,2
train_word_level/X/72.jpg,X
train_word_level/D/336.jpg,D
train_word_level/X/770.jpg,X
train_word_level/X/660.jpg,X
train_word_level/1/933.jpg,1
train_word_level/B/712.jpg,B
train_word_level/L/745.jpg,L
train_word_level/S/258.jpg,S
train_word_level/H/339.jpg,H
train_word_level/J/159.jpg,J
train_word_level/R/418.jpg,R
train_word_level/2/245.jpg,2
train_word_level/9/260.jpg,9
train_word_level/X/372.jpg,X
train_word_level/F/813.jpg,F
train_word_level/D/467.jpg,D
train_word_level/G/1082.jpg,G
train_word_level/7/487.jpg,7
train_word_level/6/541.jpg,6
train_word_level/C/076.jpg,C
train_word_level/V/981.jpg,V
train_word_level/A/140.jpg,A
train_word_level/5/784.jpg,5
train_word_level/8/130.jpg,8
train_word_level/G/1046.jpg,G
train_word_level/5/473.jpg,5
train_word_level/P/835.jpg,P
train_word_level/9/1100.jpg,9
train_word_level/9/1162.jpg,9
train_word_level/3/1094.jpg,3
train_word_level/U/713.jpg,U
train_word_level/D/32.jpg,D
train_word_level/Z/302.jpg,Z
train_word_level/V/430.jpg,V
train_word_level/G/772.jpg,G
train_word_level/D/1028.jpg,D
train_word_level/1/1176.jpg,1
train_word_level/V/515.jpg,V
train_word_level/H/357.jpg,H
train_word_level/D/171.jpg,D
train_word_level/G/707.jpg,G
train_word_level/G/50.jpg,G
train_word_level/J/1106.jpg,J
train_word_level/M/573.jpg,M
train_word_level/3/1187.jpg,3
train_word_level/5/1143.jpg,5
train_word_level/O/050.jpg,O
train_word_level/L/696.jpg,L
train_word_level/4/83.jpg,4
train_word_level/H/260.jpg,H
train_word_level/Z/289.jpg,Z
train_word_level/B/73.jpg,B
train_word_level/C/920.jpg,C
train_word_level/4/684.jpg,4
train_word_level/5/672.jpg,5
train_word_level/3/166.jpg,3
train_word_level/Y/1074.jpg,Y
train_word_level/2/489.jpg,2
train_word_level/O/938.jpg,O
train_word_level/H/182.jpg,H
train_word_level/C/1045.jpg,C
train_word_level/H/125.jpg,H
train_word_level/K/994.jpg,K
train_word_level/1/714.jpg,1
train_word_level/T/154.jpg,T
train_word_level/L/399.jpg,L
train_word_level/H/1147.jpg,H
train_word_level/M/532.jpg,M
train_word_level/X/172.jpg,X
train_word_level/P/658.jpg,P
train_word_level/4/285.jpg,4
train_word_level/W/1197.jpg,W
train_word_level/Z/130.jpg,Z
train_word_level/T/1166.jpg,T
train_word_level/X/681.jpg,X
train_word_level/Y/1079.jpg,Y
train_word_level/V/677.jpg,V
train_word_level/H/262.jpg,H
train_word_level/5/1192.jpg,5
train_word_level/4/968.jpg,4
train_word_level/S/626.jpg,S
train_word_level/6/140.jpg,6
train_word_level/K/88.jpg,K
train_word_level/K/606.jpg,K
train_word_level/2/1097.jpg,2
train_word_level/1/940.jpg,1
train_word_level/V/146.jpg,V
train_word_level/3/372.jpg,3
train_word_level/8/847.jpg,8
train_word_level/9/788.jpg,9
train_word_level/V/033.jpg,V
train_word_level/O/426.jpg,O
train_word_level/V/24.jpg,V
train_word_level/D/809.jpg,D
train_word_level/J/291.jpg,J
train_word_level/Q/826.jpg,Q
train_word_level/H/1014.jpg,H
train_word_level/A/166.jpg,A
train_word_level/F/493.jpg,F
train_word_level/3/979.jpg,3
train_word_level/E/683.jpg,E
train_word_level/C/748.jpg,C
train_word_level/Q/96.jpg,Q
train_word_level/X/1106.jpg,X
train_word_level/G/29.jpg,G
train_word_level/S/157.jpg,S
train_word_level/R/1121.jpg,R
train_word_level/H/77.jpg,H
train_word_level/V/1107.jpg,V
train_word_level/C/573.jpg,C
train_word_level/Q/563.jpg,Q
train_word_level/R/212.jpg,R
train_word_level/N/269.jpg,N
train_word_level/I/1068.jpg,I
train_word_level/G/952.jpg,G
train_word_level/Y/55.jpg,Y
train_word_level/Y/259.jpg,Y
train_word_level/H/905.jpg,H
train_word_level/3/338.jpg,3
train_word_level/F/384.jpg,F
train_word_level/2/786.jpg,2
train_word_level/T/458.jpg,T
train_word_level/E/943.jpg,E
train_word_level/8/532.jpg,8
train_word_level/M/717.jpg,M
train_word_level/2/1008.jpg,2
train_word_level/Q/733.jpg,Q
train_word_level/1/431.jpg,1
train_word_level/8/265.jpg,8
train_word_level/C/781.jpg,C
train_word_level/B/902.jpg,B
train_word_level/1/746.jpg,1
train_word_level/B/914.jpg,B
train_word_level/Q/1068.jpg,Q
train_word_level/C/051.jpg,C
train_word_level/T/95.jpg,T
train_word_level/T/854.jpg,T
train_word_level/B/206.jpg,B
train_word_level/F/1079.jpg,F
train_word_level/V/743.jpg,V
train_word_level/N/691.jpg,N
train_word_level/5/584.jpg,5
train_word_level/7/650.jpg,7
train_word_level/T/320.jpg,T
train_word_level/F/1195.jpg,F
train_word_level/T/230.jpg,T
train_word_level/P/1024.jpg,P
train_word_level/O/500.jpg,O
train_word_level/B/633.jpg,B
train_word_level/1/831.jpg,1
train_word_level/N/398.jpg,N
train_word_level/P/454.jpg,P
train_word_level/1/842.jpg,1
train_word_level/3/483.jpg,3
train_word_level/A/183.jpg,A
train_word_level/T/844.jpg,T
train_word_level/7/226.jpg,7
train_word_level/G/328.jpg,G
train_word_level/B/988.jpg,B
train_word_level/A/434.jpg,A
train_word_level/N/1195.jpg,N
train_word_level/S/943.jpg,S
train_word_level/A/650.jpg,A
train_word_level/Q/211.jpg,Q
train_word_level/Z/0.jpg,Z
train_word_level/N/275.jpg,N
train_word_level/6/685.jpg,6
train_word_level/N/895.jpg,N
train_word_level/B/134.jpg,B
train_word_level/L/956.jpg,L
train_word_level/C/390.jpg,C
train_word_level/C/796.jpg,C
train_word_level/L/643.jpg,L
train_word_level/1/821.jpg,1
train_word_level/J/23.jpg,J
train_word_level/E/813.jpg,E
train_word_level/C/172 copy.jpg,C
train_word_level/W/804.jpg,W
train_word_level/V/693.jpg,V
train_word_level/I_ME_MINE_MY/ME-777.jpg,I_ME_MINE_MY
train_word_level/X/612.jpg,X
train_word_level/I/1066.jpg,I
train_word_level/8/413.jpg,8
train_word_level/H/557.jpg,H
train_word_level/J/943.jpg,J
train_word_level/8/1058.jpg,8
train_word_level/7/828.jpg,7
train_word_level/H/274.jpg,H
train_word_level/M/246.jpg,M
train_word_level/O/139 copy.jpg,O
train_word_level/3/261.jpg,3
train_word_level/E/44.jpg,E
train_word_level/W/693.jpg,W
train_word_level/C/892.jpg,C
train_word_level/U/1109.jpg,U
train_word_level/H/1072.jpg,H
train_word_level/5/923.jpg,5
train_word_level/4/101.jpg,4
train_word_level/7/695.jpg,7
train_word_level/R/1094.jpg,R
train_word_level/3/310.jpg,3
train_word_level/S/635.jpg,S
train_word_level/1/1162.jpg,1
train_word_level/K/1137.jpg,K
train_word_level/1/531.jpg,1
train_word_level/U/642.jpg,U
train_word_level/C/657.jpg,C
train_word_level/N/958.jpg,N
train_word_level/N/137.jpg,N
train_word_level/R/1100.jpg,R
train_word_level/D/669.jpg,D
train_word_level/Z/559.jpg,Z
train_word_level/E/375.jpg,E
train_word_level/Q/17.jpg,Q
train_word_level/6/216.jpg,6
train_word_level/7/792.jpg,7
train_word_level/Y/739.jpg,Y
train_word_level/P/708.jpg,P
train_word_level/K/1190.jpg,K
train_word_level/Z/162.jpg,Z
train_word_level/V/22.jpg,V
train_word_level/V/895.jpg,V
train_word_level/6/64.jpg,6
train_word_level/9/713.jpg,9
train_word_level/T/1045.jpg,T
train_word_level/Y/1014.jpg,Y
train_word_level/X/1182.jpg,X
train_word_level/A/989.jpg,A
train_word_level/P/494.jpg,P
train_word_level/J/167.jpg,J
train_word_level/1/446.jpg,1
train_word_level/M/1153.jpg,M
train_word_level/C/970.jpg,C
train_word_level/C/755.jpg,C
train_word_level/O/948.jpg,O
train_word_level/5/1172.jpg,5
train_word_level/Q/192.jpg,Q
train_word_level/V/671.jpg,V
train_word_level/W/28.jpg,W
train_word_level/1/640.jpg,1
train_word_level/J/996.jpg,J
train_word_level/N/1030.jpg,N
train_word_level/P/8.jpg,P
train_word_level/X/1099.jpg,X
train_word_level/A/1044.jpg,A
train_word_level/D/10.jpg,D
train_word_level/2/331.jpg,2
train_word_level/I/80.jpg,I
train_word_level/3/1108.jpg,3
train_word_level/E/604.jpg,E
train_word_level/Y/883.jpg,Y
train_word_level/3/68.jpg,3
train_word_level/O/078.jpg,O
train_word_level/G/481.jpg,G
train_word_level/L/396.jpg,L
train_word_level/I/081.jpg,I
train_word_level/G/503.jpg,G
train_word_level/E/531.jpg,E
train_word_level/K/388.jpg,K
train_word_level/3/1065.jpg,3
train_word_level/F/726.jpg,F
train_word_level/J/245.jpg,J
train_word_level/8/585.jpg,8
train_word_level/T/980.jpg,T
train_word_level/2/828.jpg,2
train_word_level/Z/475.jpg,Z
train_word_level/N/881.jpg,N
train_word_level/Z/336.jpg,Z
train_word_level/C/191 copy.jpg,C
train_word_level/Z/952.jpg,Z
train_word_level/U/785.jpg,U
train_word_level/F/1000.jpg,F
train_word_level/5/136.jpg,5
train_word_level/N/151.jpg,N
train_word_level/T/457.jpg,T
train_word_level/W/13.jpg,W
train_word_level/Q/460.jpg,Q
train_word_level/7/980.jpg,7
train_word_level/HIDING/HIDING (3).jpg,HIDING
train_word_level/U/58.jpg,U
train_word_level/C/177 copy.jpg,C
train_word_level/2/347.jpg,2
train_word_level/Q/812.jpg,Q
train_word_level/6/598.jpg,6
train_word_level/B/22.jpg,B
train_word_level/Y/689.jpg,Y
train_word_level/S/1188.jpg,S
train_word_level/I/47.jpg,I
train_word_level/X/70.jpg,X
train_word_level/P/423.jpg,P
train_word_level/Z/630.jpg,Z
train_word_level/L/620.jpg,L
train_word_level/8/995.jpg,8
train_word_level/4/902.jpg,4
train_word_level/Y/860.jpg,Y
train_word_level/G/718.jpg,G
train_word_level/Y/74.jpg,Y
train_word_level/L/1171.jpg,L
train_word_level/E/1049.jpg,E
train_word_level/F/1085.jpg,F
train_word_level/H/1176.jpg,H
train_word_level/8/830.jpg,8
train_word_level/A/859.jpg,A
train_word_level/L/181.jpg,L
train_word_level/V/703.jpg,V
train_word_level/S/781.jpg,S
train_word_level/F/842.jpg,F
train_word_level/2/812.jpg,2
train_word_level/6/80.jpg,6
train_word_level/E/238.jpg,E
train_word_level/A/926.jpg,A
train_word_level/E/284.jpg,E
train_word_level/N/1036.jpg,N
train_word_level/F/162.jpg,F
train_word_level/P/116.jpg,P
train_word_level/4/364.jpg,4
train_word_level/U/1.jpg,U
train_word_level/2/704.jpg,2
train_word_level/N/353.jpg,N
train_word_level/T/791.jpg,T
train_word_level/8/157.jpg,8
train_word_level/E/399.jpg,E
train_word_level/H/662.jpg,H
train_word_level/Q/572.jpg,Q
train_word_level/N/731.jpg,N
train_word_level/H/157.jpg,H
train_word_level/P/858.jpg,P
train_word_level/G/709.jpg,G
train_word_level/B/912.jpg,B
train_word_level/P/1154.jpg,P
train_word_level/H/979.jpg,H
train_word_level/R/130.jpg,R
train_word_level/F/498.jpg,F
train_word_level/O/1008.jpg,O
train_word_level/V/137.jpg,V
train_word_level/O/578.jpg,O
train_word_level/I/18.jpg,I
train_word_level/S/1135.jpg,S
train_word_level/3/390.jpg,3
train_word_level/9/602.jpg,9
train_word_level/9/408.jpg,9
train_word_level/P/38.jpg,P
train_word_level/U/738.jpg,U
train_word_level/C/355.jpg,C
train_word_level/E/1112.jpg,E
train_word_level/3/232.jpg,3
train_word_level/E/119.jpg,E
train_word_level/O/165 copy.jpg,O
train_word_level/9/577.jpg,9
train_word_level/9/418.jpg,9
train_word_level/R/194.jpg,R
train_word_level/P/1194.jpg,P
train_word_level/F/841.jpg,F
train_word_level/2/84.jpg,2
train_word_level/J/1154.jpg,J
train_word_level/Y/748.jpg,Y
train_word_level/2/325.jpg,2
train_word_level/2/200.jpg,2
train_word_level/G/825.jpg,G
train_word_level/H/521.jpg,H
train_word_level/J/587.jpg,J
train_word_level/Y/647.jpg,Y
train_word_level/HOW/HOW-1.jpg,HOW
train_word_level/5/276.jpg,5
train_word_level/Z/1072.jpg,Z
train_word_level/X/54.jpg,X
train_word_level/2/679.jpg,2
train_word_level/3/940.jpg,3
train_word_level/W/414.jpg,W
train_word_level/J/754.jpg,J
train_word_level/S/165.jpg,S
train_word_level/Z/156.jpg,Z
train_word_level/B/1058.jpg,B
train_word_level/5/572.jpg,5
train_word_level/Q/308.jpg,Q
train_word_level/I/765.jpg,I
train_word_level/L/496.jpg,L
train_word_level/YOU/YOU-7 (4).jpg,YOU
train_word_level/1/1106.jpg,1
train_word_level/P/1136.jpg,P
train_word_level/O/1132.jpg,O
train_word_level/5/156.jpg,5
train_word_level/2/35.jpg,2
train_word_level/O/699.jpg,O
train_word_level/2/59.jpg,2
train_word_level/3/481.jpg,3
train_word_level/I/164.jpg,I
train_word_level/E/917.jpg,E
train_word_level/V/61.jpg,V
train_word_level/HOW/HOW (15).jpg,HOW
train_word_level/U/667.jpg,U
train_word_level/T/977.jpg,T
train_word_level/L/1050.jpg,L
train_word_level/A/847.jpg,A
train_word_level/W/872.jpg,W
train_word_level/Q/205.jpg,Q
train_word_level/V/727.jpg,V
train_word_level/X/607.jpg,X
train_word_level/O/1133.jpg,O
train_word_level/9/880.jpg,9
train_word_level/7/914.jpg,7
train_word_level/G/356.jpg,G
train_word_level/ANGRY/ANGRY (2).jpg,ANGRY
train_word_level/I/170 copy.jpg,I
train_word_level/Z/485.jpg,Z
train_word_level/O/1027.jpg,O
train_word_level/6/926.jpg,6
train_word_level/1/951.jpg,1
train_word_level/M/376.jpg,M
train_word_level/U/965.jpg,U
train_word_level/6/898.jpg,6
train_word_level/6/1088.jpg,6
train_word_level/P/639.jpg,P
train_word_level/M/818.jpg,M
train_word_level/C/734.jpg,C
train_word_level/4/69.jpg,4
train_word_level/3/1135.jpg,3
train_word_level/L/86.jpg,L
train_word_level/N/197.jpg,N
train_word_level/2/525.jpg,2
train_word_level/Q/31.jpg,Q
train_word_level/Q/444.jpg,Q
train_word_level/J/711.jpg,J
train_word_level/L/490.jpg,L
train_word_level/E/869.jpg,E
train_word_level/D/250.jpg,D
train_word_level/S/423.jpg,S
train_word_level/U/859.jpg,U
train_word_level/S/510.jpg,S
train_word_level/F/256.jpg,F
train_word_level/4/468.jpg,4
train_word_level/Y/295.jpg,Y
train_word_level/A/153.jpg,A
train_word_level/6/869.jpg,6
train_word_level/G/768.jpg,G
train_word_level/6/704.jpg,6
train_word_level/B/298.jpg,B
train_word_level/4/1001.jpg,4
train_word_level/J/582.jpg,J
train_word_level/B/1038.jpg,B
train_word_level/G/1007.jpg,G
train_word_level/O/868.jpg,O
train_word_level/K/34.jpg,K
train_word_level/W/925.jpg,W
train_word_level/C/009.jpg,C
train_word_level/4/342.jpg,4
train_word_level/D/810.jpg,D
train_word_level/T/938.jpg,T
train_word_level/F/448.jpg,F
train_word_level/ANGRY/ANGRY (4).jpg,ANGRY
train_word_level/S/644.jpg,S
train_word_level/C/243.jpg,C
train_word_level/O/462.jpg,O
train_word_level/F/559.jpg,F
train_word_level/1/801.jpg,1
train_word_level/9/180.jpg,9
train_word_level/6/291.jpg,6
train_word_level/I/65.jpg,I
train_word_level/H/512.jpg,H
train_word_level/B/430.jpg,B
train_word_level/3/1156.jpg,3
train_word_level/2/260.jpg,2
train_word_level/1/885.jpg,1
train_word_level/C/299.jpg,C
train_word_level/M/915.jpg,M
train_word_level/L/826.jpg,L
train_word_level/1/1195.jpg,1
train_word_level/D/630.jpg,D
train_word_level/3/362.jpg,3
train_word_level/R/997.jpg,R
train_word_level/3/687.jpg,3
train_word_level/E/530.jpg,E
train_word_level/M/727.jpg,M
train_word_level/8/781.jpg,8
train_word_level/L/1060.jpg,L
train_word_level/W/834.jpg,W
train_word_level/F/78.jpg,F
train_word_level/Y/495.jpg,Y
train_word_level/3/425.jpg,3
train_word_level/M/1171.jpg,M
train_word_level/W/742.jpg,W
train_word_level/P/1163.jpg,P
train_word_level/K/219.jpg,K
train_word_level/7/263.jpg,7
train_word_level/G/551.jpg,G
train_word_level/B/324.jpg,B
train_word_level/P/592.jpg,P
train_word_level/6/734.jpg,6
train_word_level/L/451.jpg,L
train_word_level/7/98.jpg,7
train_word_level/D/653.jpg,D
train_word_level/L/476.jpg,L
train_word_level/S/213.jpg,S
train_word_level/Y/578.jpg,Y
train_word_level/G/605.jpg,G
train_word_level/2/646.jpg,2
train_word_level/V/524.jpg,V
train_word_level/V/602.jpg,V
train_word_level/E/473.jpg,E
train_word_level/O/346.jpg,O
train_word_level/U/707.jpg,U
train_word_level/V/302.jpg,V
train_word_level/I/212.jpg,I
train_word_level/S/927.jpg,S
train_word_level/E/637.jpg,E
train_word_level/V/58.jpg,V
train_word_level/Z/851.jpg,Z
train_word_level/H/120.jpg,H
train_word_level/H/755.jpg,H
train_word_level/I_ME_MINE_MY/I (53).jpg,I_ME_MINE_MY
train_word_level/R/382.jpg,R
train_word_level/X/566.jpg,X
train_word_level/7/755.jpg,7
train_word_level/Y/906.jpg,Y
train_word_level/Q/570.jpg,Q
train_word_level/Z/877.jpg,Z
train_word_level/I/843.jpg,I
train_word_level/H/693.jpg,H
train_word_level/X/354.jpg,X
train_word_level/R/1107.jpg,R
train_word_level/E/1080.jpg,E
train_word_level/6/1150.jpg,6
train_word_level/B/963.jpg,B
train_word_level/Z/140.jpg,Z
train_word_level/Q/1095.jpg,Q
train_word_level/Z/1096.jpg,Z
train_word_level/X/755.jpg,X
train_word_level/4/372.jpg,4
train_word_level/G/601.jpg,G
train_word_level/6/360.jpg,6
train_word_level/A/463.jpg,A
train_word_level/U/971.jpg,U
train_word_level/7/1098.jpg,7
train_word_level/M/1029.jpg,M
train_word_level/G/381.jpg,G
train_word_level/B/725.jpg,B
train_word_level/6/482.jpg,6
train_word_level/H/142.jpg,H
train_word_level/A/606.jpg,A
train_word_level/Q/136.jpg,Q
train_word_level/F/407.jpg,F
train_word_level/B/878.jpg,B
train_word_level/4/591.jpg,4
train_word_level/8/123.jpg,8
train_word_level/F/724.jpg,F
train_word_level/C/1188.jpg,C
train_word_level/J/376.jpg,J
train_word_level/T/270.jpg,T
train_word_level/8/647.jpg,8
train_word_level/V/397.jpg,V
train_word_level/H/1130.jpg,H
train_word_level/Y/733.jpg,Y
train_word_level/T/313.jpg,T
train_word_level/J/1138.jpg,J
train_word_level/O/1127.jpg,O
train_word_level/5/312.jpg,5
train_word_level/8/201.jpg,8
train_word_level/Z/211.jpg,Z
train_word_level/1/975.jpg,1
train_word_level/W/393.jpg,W
train_word_level/T/293.jpg,T
train_word_level/H/694.jpg,H
train_word_level/X/760.jpg,X
train_word_level/9/772.jpg,9
train_word_level/B/627.jpg,B
train_word_level/2/515.jpg,2
train_word_level/E/874.jpg,E
train_word_level/F/127.jpg,F
train_word_level/E/734.jpg,E
train_word_level/I/263.jpg,I
train_word_level/V/1188.jpg,V
train_word_level/C/1152.jpg,C
train_word_level/1/964.jpg,1
train_word_level/S/716.jpg,S
train_word_level/V/199.jpg,V
train_word_level/7/65.jpg,7
train_word_level/1/210.jpg,1
train_word_level/W/1155.jpg,W
train_word_level/F/246.jpg,F
train_word_level/I/721.jpg,I
train_word_level/5/403.jpg,5
train_word_level/9/1140.jpg,9
train_word_level/1/291.jpg,1
train_word_level/D/79.jpg,D
train_word_level/Z/251.jpg,Z
train_word_level/C/631.jpg,C
train_word_level/9/7.jpg,9
train_word_level/M/1023.jpg,M
train_word_level/M/381.jpg,M
train_word_level/D/706.jpg,D
train_word_level/W/582.jpg,W
train_word_level/T/441.jpg,T
train_word_level/H/790.jpg,H
train_word_level/H/639.jpg,H
train_word_level/L/95.jpg,L
train_word_level/M/283.jpg,M
train_word_level/J/26.jpg,J
train_word_level/V/930.jpg,V
train_word_level/Q/774.jpg,Q
train_word_level/A/181.jpg,A
train_word_level/8/465.jpg,8
train_word_level/K/55.jpg,K
train_word_level/Y/1137.jpg,Y
train_word_level/7/593.jpg,7
train_word_level/4/1061.jpg,4
train_word_level/HURT/HURT (13).jpg,HURT
train_word_level/I/121 copy.jpg,I
train_word_level/O/793.jpg,O
train_word_level/R/290.jpg,R
train_word_level/A/48.jpg,A
train_word_level/C/799.jpg,C
train_word_level/V/1190.jpg,V
train_word_level/T/571.jpg,T
train_word_level/T/493.jpg,T
train_word_level/G/770.jpg,G
train_word_level/G/490.jpg,G
train_word_level/G/794.jpg,G
train_word_level/B/8.jpg,B
train_word_level/9/123.jpg,9
train_word_level/H/737.jpg,H
train_word_level/R/153.jpg,R
train_word_level/Y/1150.jpg,Y
train_word_level/A/672.jpg,A
train_word_level/H/915.jpg,H
train_word_level/4/544.jpg,4
train_word_level/X/1107.jpg,X
train_word_level/8/770.jpg,8
train_word_level/O/1138.jpg,O
train_word_level/3/1130.jpg,3
train_word_level/C/121.jpg,C
train_word_level/L/230.jpg,L
train_word_level/G/67.jpg,G
train_word_level/H/1016.jpg,H
train_word_level/W/203.jpg,W
train_word_level/H/744.jpg,H
train_word_level/O/657.jpg,O
train_word_level/S/285.jpg,S
train_word_level/3/1197.jpg,3
train_word_level/R/1070.jpg,R
train_word_level/6/1154.jpg,6
train_word_level/T/528.jpg,T
train_word_level/P/795.jpg,P
train_word_level/1/549.jpg,1
train_word_level/X/361.jpg,X
train_word_level/S/443.jpg,S
train_word_level/O/1058.jpg,O
train_word_level/1/583.jpg,1
train_word_level/O/441.jpg,O
train_word_level/4/1042.jpg,4
train_word_level/F/1082.jpg,F
train_word_level/6/411.jpg,6
train_word_level/G/418.jpg,G
train_word_level/4/1060.jpg,4
train_word_level/I/106.jpg,I
train_word_level/S/1131.jpg,S
train_word_level/Q/400.jpg,Q
train_word_level/Y/835.jpg,Y
train_word_level/Z/49.jpg,Z
train_word_level/8/284.jpg,8
train_word_level/D/354.jpg,D
train_word_level/X/757.jpg,X
train_word_level/O/1049.jpg,O
train_word_level/X/241.jpg,X
train_word_level/H/360.jpg,H
train_word_level/K/765.jpg,K
train_word_level/8/1180.jpg,8
train_word_level/P/1021.jpg,P
train_word_level/Z/753.jpg,Z
train_word_level/6/1064.jpg,6
train_word_level/8/1198.jpg,8
train_word_level/K/172.jpg,K
train_word_level/Q/618.jpg,Q
train_word_level/O/1199.jpg,O
train_word_level/E/935.jpg,E
train_word_level/L/991.jpg,L
train_word_level/Y/346.jpg,Y
train_word_level/6/769.jpg,6
train_word_level/X/222.jpg,X
train_word_level/X/634.jpg,X
train_word_level/E/1017.jpg,E
train_word_level/L/1120.jpg,L
train_word_level/CONGRATULATIONS/CONGRATULATIONS (7).jpg,CONGRATULATIONS
train_word_level/4/1171.jpg,4
train_word_level/S/692.jpg,S
train_word_level/U/778.jpg,U
train_word_level/D/386.jpg,D
train_word_level/T/218.jpg,T
